KATEGORIA;INTERNY;STUD;ZAM;HODINA;HODINA_STV;DEN;PO;UT;STR;STVR;PIA;SO
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;17;289;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;17;289;1;1;0;0;0;0;0
informacie_pre;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
oznamy;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
o_fakulte;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
o_fakulte;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
o_fakulte;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
studium;0;0;0;17;289;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
o_fakulte;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
o_fakulte;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
o_fakulte;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
o_fakulte;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
oznamy;1;1;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
o_fakulte;1;1;0;18;324;1;1;0;0;0;0;0
o_fakulte;1;1;0;18;324;1;1;0;0;0;0;0
o_fakulte;1;1;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
o_fakulte;1;1;0;18;324;1;1;0;0;0;0;0
o_fakulte;1;1;0;18;324;1;1;0;0;0;0;0
o_fakulte;1;1;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;18;324;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
informacie_o;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
o_fakulte;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
udalosti;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;18;324;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;18;324;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;18;324;1;1;0;0;0;0;0
predpisy_vyhlasky;0;0;0;18;324;1;1;0;0;0;0;0
ostatne;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
oznamy;1;1;0;18;324;1;1;0;0;0;0;0
oznamy;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
veda_vyskum;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
oznamy;1;1;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;1;1;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
studium;1;1;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
o_fakulte;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
oznamy;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
informacie_o;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
o_fakulte;0;0;0;18;324;1;1;0;0;0;0;0
uvod;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
informacie_o;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;18;324;1;1;0;0;0;0;0
informacie_pre;0;0;0;18;324;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
oznamy;1;1;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
o_fakulte;1;1;0;19;361;1;1;0;0;0;0;0
o_fakulte;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
informacie_pre;0;0;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
uvod;1;1;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;1;1;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;1;1;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
informacie_pre;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
informacie_pre;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
informacie_pre;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
oznamy;0;0;0;19;361;1;1;0;0;0;0;0
informacie_o;0;0;0;19;361;1;1;0;0;0;0;0
informacie_o;0;0;0;19;361;1;1;0;0;0;0;0
informacie_pre;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
o_fakulte;0;0;0;19;361;1;1;0;0;0;0;0
o_fakulte;0;0;0;19;361;1;1;0;0;0;0;0
o_fakulte;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
ostatne;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
o_fakulte;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
o_fakulte;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
uvod;0;0;0;19;361;1;1;0;0;0;0;0
o_fakulte;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
studium;0;0;0;19;361;1;1;0;0;0;0;0
